"BehaviorSpace results (NetLogo 6.1.0)"
"Sugarscape Pension Law.nlogo"
"pensionsExperiments"
"08/12/2019 15:23:25:918 +0900"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","minimum-sugar-endowment","maximum-sugar-endowment","visualization","random-initial-age","resources-occupation","social-services","productivity-decay","initial-population","retirement-age","pension-taxes","fixed-fee","[step]","precision piggy-bank 2","precision  (   accumulated-gdp / ( ticks + 1) )  2","precision  ( (gini-index-reserve / count turtles) * 2)  2","died-working-turtles","died-retired-turtles","(died-retired-turtles + died-working-turtles)"
"1193","5","25","no-visualization","true","true","false","false","800","70","4.7","1","1000","640570.06","1419.09","0.4","25078","0","25078"
"1194","5","25","no-visualization","true","true","false","false","800","70","4.7","1","1000","639892.65","1419.53","0.42","25541","0","25541"
"1195","5","25","no-visualization","true","true","false","false","800","70","4.7","1","1000","639187.57","1421.51","0.39","25154","0","25154"
"1196","5","25","no-visualization","true","true","false","false","800","70","4.7","1","1000","641320.3","1422.01","0.42","25071","0","25071"
"1197","5","25","no-visualization","true","true","false","false","800","70","4.7","1","1000","638669.14","1420.35","0.4","25168","0","25168"
"1198","5","25","no-visualization","true","true","false","false","800","70","4.7","1","1000","643659.9","1426.04","0.39","25409","0","25409"
"1199","5","25","no-visualization","true","true","false","false","800","70","4.7","1","1000","639991.09","1422.28","0.43","24551","0","24551"
"1200","5","25","no-visualization","true","true","false","false","800","70","4.7","1","1000","637052.93","1420.15","0.41","25114","0","25114"
"1202","5","25","no-visualization","true","true","false","false","800","70","10","0","1000","21836","1402.63","0.46","13066","31","13097"
"1201","5","25","no-visualization","true","true","false","false","800","70","10","0","1000","22719.4","1403.79","0.46","13259","32","13291"
"1203","5","25","no-visualization","true","true","false","false","800","70","10","0","1000","22519.4","1403.23","0.47","13120","36","13156"
"1204","5","25","no-visualization","true","true","false","false","800","70","10","0","1000","25263.5","1405.99","0.45","13240","24","13264"
"1205","5","25","no-visualization","true","true","false","false","800","70","10","0","1000","24741.3","1405.34","0.47","13183","17","13200"
"1207","5","25","no-visualization","true","true","false","false","800","70","10","0","1000","23013","1405.64","0.46","13162","21","13183"
"1206","5","25","no-visualization","true","true","false","false","800","70","10","0","1000","21945.3","1404.58","0.45","13182","24","13206"
"1208","5","25","no-visualization","true","true","false","false","800","70","10","0","1000","21383.2","1403.93","0.46","13114","27","13141"
"1209","5","25","no-visualization","true","true","false","false","800","70","10","0","1000","25525.6","1407.24","0.47","13268","29","13297"
"1210","5","25","no-visualization","true","true","false","false","800","70","10","0","1000","22099","1403.58","0.47","13148","29","13177"
"1212","5","25","no-visualization","true","true","false","false","800","70","10","0.1","1000","112606.5","1414.9","0.46","15683","5","15688"
"1211","5","25","no-visualization","true","true","false","false","800","70","10","0.1","1000","112655.7","1414.28","0.45","15758","6","15764"
"1213","5","25","no-visualization","true","true","false","false","800","70","10","0.1","1000","110260.9","1412.69","0.46","15443","3","15446"
"1214","5","25","no-visualization","true","true","false","false","800","70","10","0.1","1000","109971.5","1411.92","0.46","15659","17","15676"
"1215","5","25","no-visualization","true","true","false","false","800","70","10","0.1","1000","109842.8","1413.26","0.46","15331","5","15336"
"1216","5","25","no-visualization","true","true","false","false","800","70","10","0.1","1000","109031.7","1413.68","0.46","15471","21","15492"
"1217","5","25","no-visualization","true","true","false","false","800","70","10","0.1","1000","111877.8","1415.58","0.46","15651","12","15663"
"1218","5","25","no-visualization","true","true","false","false","800","70","10","0.1","1000","111151.1","1412.04","0.46","15638","12","15650"
"1219","5","25","no-visualization","true","true","false","false","800","70","10","0.1","1000","109719.3","1411.66","0.47","15720","8","15728"
"1220","5","25","no-visualization","true","true","false","false","800","70","10","0.1","1000","109544.8","1411.72","0.47","15580","4","15584"
"1221","5","25","no-visualization","true","true","false","false","800","70","10","0.5","1000","416273.3","1424.33","0.37","23534","0","23534"
"1222","5","25","no-visualization","true","true","false","false","800","70","10","0.5","1000","414243.4","1422.13","0.38","22634","0","22634"
"1223","5","25","no-visualization","true","true","false","false","800","70","10","0.5","1000","414727.5","1424.6","0.39","23028","0","23028"
"1224","5","25","no-visualization","true","true","false","false","800","70","10","0.5","1000","416357.1","1423.71","0.38","22973","0","22973"
"1225","5","25","no-visualization","true","true","false","false","800","70","10","0.5","1000","414999.5","1422.57","0.39","22996","0","22996"
"1226","5","25","no-visualization","true","true","false","false","800","70","10","0.5","1000","415466.4","1424.76","0.37","23107","0","23107"
"1227","5","25","no-visualization","true","true","false","false","800","70","10","0.5","1000","414293","1423.59","0.38","23177","0","23177"
"1228","5","25","no-visualization","true","true","false","false","800","70","10","0.5","1000","413717.8","1422.46","0.36","22842","0","22842"
"1229","5","25","no-visualization","true","true","false","false","800","70","10","0.5","1000","415169.3","1422.61","0.38","23233","0","23233"
"1230","5","25","no-visualization","true","true","false","false","800","70","10","0.5","1000","410789.1","1418.39","0.38","22981","0","22981"
"1231","5","25","no-visualization","true","true","false","false","800","70","10","1","1000","723866.1","1420.62","0.43","27760","0","27760"
"1232","5","25","no-visualization","true","true","false","false","800","70","10","1","1000","722930.8","1420.41","0.45","27730","0","27730"
"1233","5","25","no-visualization","true","true","false","false","800","70","10","1","1000","723357.5","1421.46","0.42","27384","0","27384"
"1234","5","25","no-visualization","true","true","false","false","800","70","10","1","1000","722263.5","1419.73","0.42","27120","0","27120"
"1235","5","25","no-visualization","true","true","false","false","800","70","10","1","1000","721134.6","1419.54","0.43","27113","0","27113"
"1236","5","25","no-visualization","true","true","false","false","800","70","10","1","1000","723251.1","1421.97","0.43","27371","0","27371"
"1237","5","25","no-visualization","true","true","false","false","800","70","10","1","1000","722362.9","1421.7","0.44","27565","0","27565"
"1238","5","25","no-visualization","true","true","false","false","800","70","10","1","1000","723869.8","1422.24","0.45","27449","0","27449"
"1239","5","25","no-visualization","true","true","false","false","800","70","10","1","1000","723093.7","1421.48","0.44","27544","0","27544"
"1240","5","25","no-visualization","true","true","false","false","800","70","10","1","1000","722228.6","1421.47","0.45","27683","0","27683"
"1241","5","25","no-visualization","true","true","false","false","800","70","28.3","0","1000","330873.43","1424.73","0.39","21223","0","21223"
"1242","5","25","no-visualization","true","true","false","false","800","70","28.3","0","1000","326944.75","1420.04","0.4","21062","0","21062"
"1243","5","25","no-visualization","true","true","false","false","800","70","28.3","0","1000","330264.75","1422.83","0.39","21222","0","21222"
"1244","5","25","no-visualization","true","true","false","false","800","70","28.3","0","1000","330074.14","1422","0.39","21304","0","21304"
"1245","5","25","no-visualization","true","true","false","false","800","70","28.3","0","1000","330521.28","1423.84","0.38","21488","0","21488"
"1247","5","25","no-visualization","true","true","false","false","800","70","28.3","0","1000","329953.86","1422.16","0.39","21006","0","21006"
"1246","5","25","no-visualization","true","true","false","false","800","70","28.3","0","1000","327580.21","1420.34","0.39","21296","0","21296"
"1248","5","25","no-visualization","true","true","false","false","800","70","28.3","0","1000","327394.29","1420.32","0.38","21076","0","21076"
"1249","5","25","no-visualization","true","true","false","false","800","70","28.3","0","1000","328786.81","1421.86","0.4","21281","0","21281"
"1250","5","25","no-visualization","true","true","false","false","800","70","28.3","0","1000","331607.86","1424.1","0.37","21130","0","21130"
"1251","5","25","no-visualization","true","true","false","false","800","70","28.3","0.1","1000","397028.69","1418.45","0.36","22280","0","22280"
"1252","5","25","no-visualization","true","true","false","false","800","70","28.3","0.1","1000","396991.68","1418.58","0.37","22179","0","22179"
"1253","5","25","no-visualization","true","true","false","false","800","70","28.3","0.1","1000","395897.62","1417.62","0.37","22259","0","22259"
"1254","5","25","no-visualization","true","true","false","false","800","70","28.3","0.1","1000","397311.58","1420.84","0.39","22416","0","22416"
"1255","5","25","no-visualization","true","true","false","false","800","70","28.3","0.1","1000","400414.16","1422.29","0.36","22789","0","22789"
"1256","5","25","no-visualization","true","true","false","false","800","70","28.3","0.1","1000","395574.91","1416.51","0.36","22401","0","22401"
"1257","5","25","no-visualization","true","true","false","false","800","70","28.3","0.1","1000","398403.57","1420.17","0.36","22491","0","22491"
"1258","5","25","no-visualization","true","true","false","false","800","70","28.3","0.1","1000","398329.44","1419.57","0.37","22329","0","22329"
"1259","5","25","no-visualization","true","true","false","false","800","70","28.3","0.1","1000","400058.23","1422.98","0.37","22275","0","22275"
"1261","5","25","no-visualization","true","true","false","false","800","70","28.3","0.5","1000","669135.99","1417.77","0.35","26695","0","26695"
"1260","5","25","no-visualization","true","true","false","false","800","70","28.3","0.1","1000","396962.47","1420","0.36","22359","0","22359"
"1262","5","25","no-visualization","true","true","false","false","800","70","28.3","0.5","1000","670125.43","1415.9","0.34","27198","0","27198"
"1263","5","25","no-visualization","true","true","false","false","800","70","28.3","0.5","1000","669544.16","1417.76","0.33","26459","0","26459"
"1264","5","25","no-visualization","true","true","false","false","800","70","28.3","0.5","1000","669835.78","1416.46","0.35","26880","0","26880"
"1265","5","25","no-visualization","true","true","false","false","800","70","28.3","0.5","1000","668445.42","1416.48","0.34","26979","0","26979"
"1266","5","25","no-visualization","true","true","false","false","800","70","28.3","0.5","1000","672198.64","1419.66","0.34","26874","0","26874"
"1267","5","25","no-visualization","true","true","false","false","800","70","28.3","0.5","1000","671214.5","1418.79","0.35","26694","0","26694"
"1268","5","25","no-visualization","true","true","false","false","800","70","28.3","0.5","1000","670282.29","1417.5","0.36","27225","0","27225"
"1270","5","25","no-visualization","true","true","false","false","800","70","28.3","0.5","1000","669868.99","1416.77","0.34","26912","0","26912"
"1269","5","25","no-visualization","true","true","false","false","800","70","28.3","0.5","1000","671421.48","1418.09","0.34","27058","0","27058"
"1271","5","25","no-visualization","true","true","false","false","800","70","28.3","1","1000","894185.56","1436.88","0.61","34821","0","34821"
"1272","5","25","no-visualization","true","true","false","false","800","70","28.3","1","1000","892840.13","1435.41","0.59","35021","0","35021"
"1273","5","25","no-visualization","true","true","false","false","800","70","28.3","1","1000","891716.74","1436.18","0.59","34494","0","34494"
"1274","5","25","no-visualization","true","true","false","false","800","70","28.3","1","1000","893608.29","1435.35","0.59","34298","0","34298"
"1275","5","25","no-visualization","true","true","false","false","800","70","28.3","1","1000","896220.66","1437.79","0.63","35010","0","35010"
"1276","5","25","no-visualization","true","true","false","false","800","70","28.3","1","1000","893990.42","1435.2","0.6","34996","0","34996"
"1277","5","25","no-visualization","true","true","false","false","800","70","28.3","1","1000","895237.37","1436.79","0.59","35370","0","35370"
"1279","5","25","no-visualization","true","true","false","false","800","70","28.3","1","1000","892125.83","1434.31","0.61","34985","0","34985"
"1278","5","25","no-visualization","true","true","false","false","800","70","28.3","1","1000","894175.36","1435.59","0.63","34933","0","34933"
"1280","5","25","no-visualization","true","true","false","false","800","70","28.3","1","1000","894372.6","1438.76","0.62","34657","0","34657"
